pair,listener,crit_half,crit_order_bin,condition,prop_target_fix,prop_compet_fix,num_trials,numtNA,numcNA
74,149,secondhalf,4,Two Contrasts Shared,0.75,0.375,8,0,0
74,149,secondhalf,4,Two Contrasts Privileged,0.5,0.5,4,0,0
74,149,secondhalf,4,One Contrast,1,0.2,5,0,0
75,150,firsthalf,1,Two Contrasts Shared,0.8333333333333334,0.5,6,0,0
75,150,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,0.6666666666666666,3,0,0
75,150,firsthalf,1,One Contrast,1,0,2,0,0
75,150,firsthalf,2,Two Contrasts Shared,0.42857142857142855,0.42857142857142855,7,0,0
75,150,firsthalf,2,Two Contrasts Privileged,1,0,3,0,0
75,150,firsthalf,2,One Contrast,1,0,3,0,0
75,150,secondhalf,3,Two Contrasts Shared,0.7142857142857143,0.5714285714285714,7,0,0
75,150,secondhalf,3,Two Contrasts Privileged,0.75,0.5,4,0,0
75,150,secondhalf,3,One Contrast,1,0.6666666666666666,3,0,0
75,150,secondhalf,4,Two Contrasts Shared,0.7142857142857143,0.5714285714285714,7,0,0
75,150,secondhalf,4,Two Contrasts Privileged,0.75,0.5,4,0,0
75,150,secondhalf,4,One Contrast,0.6666666666666666,0.3333333333333333,3,0,0
75,151,firsthalf,1,Two Contrasts Shared,0.8333333333333334,0.6666666666666666,6,0,0
75,151,firsthalf,1,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
75,151,firsthalf,1,One Contrast,0.6666666666666666,0.6666666666666666,3,0,0
75,151,firsthalf,2,Two Contrasts Shared,0.8333333333333334,0.3333333333333333,6,0,0
75,151,firsthalf,2,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
75,151,firsthalf,2,One Contrast,1,0,3,0,0
75,151,secondhalf,3,Two Contrasts Shared,0.8333333333333334,0.3333333333333333,6,0,0
75,151,secondhalf,3,Two Contrasts Privileged,0.75,0.25,4,0,0
75,151,secondhalf,3,One Contrast,0.5,0.5,4,0,0
75,151,secondhalf,4,Two Contrasts Shared,0.7142857142857143,0,7,0,0
75,151,secondhalf,4,Two Contrasts Privileged,0.5,0.25,4,0,0
75,151,secondhalf,4,One Contrast,0.75,0.25,4,0,0
76,152,firsthalf,1,Two Contrasts Shared,1,0,7,0,0
76,152,firsthalf,1,Two Contrasts Privileged,1,0,3,0,0
76,152,firsthalf,1,One Contrast,1,0.3333333333333333,3,0,0
76,152,firsthalf,2,Two Contrasts Shared,0.8571428571428571,0.5714285714285714,7,0,0
76,152,firsthalf,2,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
76,152,firsthalf,2,One Contrast,0.25,0.25,4,0,0
76,152,secondhalf,3,Two Contrasts Shared,0.75,0.375,8,0,0
76,152,secondhalf,3,Two Contrasts Privileged,1,0.25,4,0,0
76,152,secondhalf,3,One Contrast,0.5,0.75,4,0,0
76,152,secondhalf,4,Two Contrasts Shared,0.75,0.5,8,0,0
76,152,secondhalf,4,Two Contrasts Privileged,1,0.5,4,0,0
76,152,secondhalf,4,One Contrast,0.6,0.2,5,0,0
76,153,firsthalf,1,Two Contrasts Shared,1,0.7142857142857143,7,0,0
76,153,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
76,153,firsthalf,1,One Contrast,1,0.3333333333333333,3,0,0
76,153,firsthalf,2,Two Contrasts Shared,0.5,0.5,8,0,0
76,153,firsthalf,2,Two Contrasts Privileged,0.5,0.5,4,0,0
76,153,firsthalf,2,One Contrast,1,0.25,4,0,0
76,153,secondhalf,3,Two Contrasts Shared,0.75,0.375,8,0,0
76,153,secondhalf,3,Two Contrasts Privileged,0.5,0.5,4,0,0
76,153,secondhalf,3,One Contrast,0.75,0.5,4,0,0
76,153,secondhalf,4,Two Contrasts Shared,1,0.5,8,0,0
76,153,secondhalf,4,Two Contrasts Privileged,0.25,0.5,4,0,0
76,153,secondhalf,4,One Contrast,0.5,0,4,0,0
77,154,firsthalf,1,Two Contrasts Shared,0.6666666666666666,0.8333333333333334,6,0,0
77,154,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
77,154,firsthalf,1,One Contrast,0.3333333333333333,0.3333333333333333,3,0,0
77,154,firsthalf,2,Two Contrasts Shared,0.6666666666666666,0.3333333333333333,6,0,0
77,154,firsthalf,2,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
77,154,firsthalf,2,One Contrast,1,1,3,0,0
77,154,secondhalf,3,Two Contrasts Shared,0.42857142857142855,0.2857142857142857,7,0,0
77,154,secondhalf,3,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
77,154,secondhalf,3,One Contrast,1,0.3333333333333333,3,0,0
77,154,secondhalf,4,Two Contrasts Shared,0.7142857142857143,0.14285714285714285,7,0,0
77,154,secondhalf,4,Two Contrasts Privileged,0.25,0.25,4,0,0
77,154,secondhalf,4,One Contrast,0.25,0.5,4,0,0
77,155,firsthalf,1,Two Contrasts Shared,0.7142857142857143,0.5714285714285714,7,0,0
77,155,firsthalf,1,Two Contrasts Privileged,1,1,3,0,0
77,155,firsthalf,1,One Contrast,0.6666666666666666,0.6666666666666666,3,0,0
77,155,firsthalf,2,Two Contrasts Shared,0.7142857142857143,0.7142857142857143,7,0,0
77,155,firsthalf,2,Two Contrasts Privileged,1,1,3,0,0
77,155,firsthalf,2,One Contrast,1,0.6666666666666666,3,0,0
77,155,secondhalf,3,Two Contrasts Shared,0.7142857142857143,0.42857142857142855,7,0,0
77,155,secondhalf,3,Two Contrasts Privileged,1,0.5,4,0,0
77,155,secondhalf,3,One Contrast,1,0,4,0,0
77,155,secondhalf,4,Two Contrasts Shared,0.875,0.5,8,0,0
77,155,secondhalf,4,Two Contrasts Privileged,1,0,4,0,0
77,155,secondhalf,4,One Contrast,0.5,0.5,4,0,0
78,156,firsthalf,1,Two Contrasts Shared,0.3333333333333333,0.16666666666666666,6,0,0
78,156,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
78,156,firsthalf,1,One Contrast,1,0,2,0,0
78,156,firsthalf,2,Two Contrasts Shared,0.5714285714285714,0.42857142857142855,7,0,0
78,156,firsthalf,2,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
78,156,firsthalf,2,One Contrast,0.5,0,2,0,0
78,156,secondhalf,3,Two Contrasts Shared,0.8571428571428571,0.14285714285714285,7,0,0
78,156,secondhalf,3,Two Contrasts Privileged,0.75,0.75,4,0,0
78,156,secondhalf,3,One Contrast,0.6666666666666666,0.3333333333333333,3,0,0
78,156,secondhalf,4,Two Contrasts Shared,0.5714285714285714,0.5714285714285714,7,0,0
78,156,secondhalf,4,Two Contrasts Privileged,0.75,0.5,4,0,0
78,156,secondhalf,4,One Contrast,1,0,3,0,0
78,157,firsthalf,1,Two Contrasts Shared,1,0.3333333333333333,6,0,0
78,157,firsthalf,1,Two Contrasts Privileged,1,1,2,0,0
78,157,firsthalf,1,One Contrast,0.6666666666666666,0.3333333333333333,3,0,0
78,157,firsthalf,2,Two Contrasts Shared,1,0.5,6,0,0
78,157,firsthalf,2,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
78,157,firsthalf,2,One Contrast,0.75,0.75,4,0,0
78,157,secondhalf,3,Two Contrasts Shared,0.8333333333333334,0.6666666666666666,6,0,0
78,157,secondhalf,3,Two Contrasts Privileged,0.6666666666666666,1,3,0,0
78,157,secondhalf,3,One Contrast,1,0.25,4,0,0
78,157,secondhalf,4,Two Contrasts Shared,0.8571428571428571,0.5714285714285714,7,0,0
78,157,secondhalf,4,Two Contrasts Privileged,0.75,0.5,4,0,0
78,157,secondhalf,4,One Contrast,1,0.5,4,0,0
79,158,firsthalf,1,Two Contrasts Shared,1,0.5,6,0,0
79,158,firsthalf,1,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
79,158,firsthalf,1,One Contrast,1,0,3,0,0
79,158,firsthalf,2,Two Contrasts Shared,0.5,0.6666666666666666,6,0,0
79,158,firsthalf,2,Two Contrasts Privileged,1,0.5,4,0,0
79,158,firsthalf,2,One Contrast,0.75,0.5,4,0,0
79,158,secondhalf,3,Two Contrasts Shared,0.6666666666666666,0.5,6,0,0
79,158,secondhalf,3,Two Contrasts Privileged,1,0.5,4,0,0
79,158,secondhalf,3,One Contrast,1,0,4,0,0
79,158,secondhalf,4,Two Contrasts Shared,0.8571428571428571,0.2857142857142857,7,0,0
79,158,secondhalf,4,Two Contrasts Privileged,1,0.25,4,0,0
79,158,secondhalf,4,One Contrast,0.8,0.4,5,0,0
79,159,firsthalf,1,Two Contrasts Shared,0.6666666666666666,0.16666666666666666,6,0,0
79,159,firsthalf,1,Two Contrasts Privileged,0.3333333333333333,0.6666666666666666,3,0,0
79,159,firsthalf,1,One Contrast,1,0,3,0,0
79,159,firsthalf,2,Two Contrasts Shared,0.8571428571428571,0.7142857142857143,7,0,0
79,159,firsthalf,2,Two Contrasts Privileged,0.5,0.5,4,0,0
79,159,firsthalf,2,One Contrast,1,0.25,4,0,0
79,159,secondhalf,3,Two Contrasts Shared,0.8571428571428571,0.2857142857142857,7,0,0
79,159,secondhalf,3,Two Contrasts Privileged,0.75,0,4,0,0
79,159,secondhalf,3,One Contrast,0.75,0.5,4,0,0
79,159,secondhalf,4,Two Contrasts Shared,0.875,0.375,8,0,0
79,159,secondhalf,4,Two Contrasts Privileged,1,0,4,0,0
79,159,secondhalf,4,One Contrast,0.8,0.4,5,0,0
80,160,firsthalf,1,Two Contrasts Shared,1,0.42857142857142855,7,0,0
80,160,firsthalf,1,Two Contrasts Privileged,1,0,2,0,0
80,160,firsthalf,1,One Contrast,1,0.3333333333333333,3,0,0
80,160,firsthalf,2,Two Contrasts Shared,0.8571428571428571,0.5714285714285714,7,0,0
80,160,firsthalf,2,Two Contrasts Privileged,1,0.3333333333333333,3,0,0
80,160,firsthalf,2,One Contrast,1,0.3333333333333333,3,0,0
80,160,secondhalf,3,Two Contrasts Shared,0.625,0.625,8,0,0
80,160,secondhalf,3,Two Contrasts Privileged,1,0.3333333333333333,3,0,0
80,160,secondhalf,3,One Contrast,0.3333333333333333,0.3333333333333333,3,0,0
80,160,secondhalf,4,Two Contrasts Shared,0.875,0.25,8,0,0
80,160,secondhalf,4,Two Contrasts Privileged,0.75,0,4,0,0
80,160,secondhalf,4,One Contrast,1,0,4,0,0
80,161,firsthalf,1,Two Contrasts Shared,0.6666666666666666,0.5,6,0,0
80,161,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,0.6666666666666666,3,0,0
80,161,firsthalf,1,One Contrast,0.5,0,2,0,0
80,161,firsthalf,2,Two Contrasts Shared,0.5714285714285714,0.42857142857142855,7,0,0
80,161,firsthalf,2,Two Contrasts Privileged,0.75,0.5,4,0,0
80,161,firsthalf,2,One Contrast,1,0.3333333333333333,3,0,0
80,161,secondhalf,3,Two Contrasts Shared,0.7142857142857143,0.5714285714285714,7,0,0
80,161,secondhalf,3,Two Contrasts Privileged,0.75,0.25,4,0,0
80,161,secondhalf,3,One Contrast,1,0,3,0,0
80,161,secondhalf,4,Two Contrasts Shared,0.8571428571428571,0.2857142857142857,7,0,0
80,161,secondhalf,4,Two Contrasts Privileged,0.75,0,4,0,0
80,161,secondhalf,4,One Contrast,1,0,4,0,0
81,162,firsthalf,1,Two Contrasts Shared,0.8333333333333334,0.3333333333333333,6,0,0
81,162,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
81,162,firsthalf,1,One Contrast,1,0.3333333333333333,3,0,0
81,162,firsthalf,2,Two Contrasts Shared,0.8333333333333334,0.3333333333333333,6,0,0
81,162,firsthalf,2,Two Contrasts Privileged,1,0.5,4,0,0
81,162,firsthalf,2,One Contrast,1,0,3,0,0
81,162,secondhalf,3,Two Contrasts Shared,0.8571428571428571,0.42857142857142855,7,0,0
81,162,secondhalf,3,Two Contrasts Privileged,1,0.25,4,0,0
81,162,secondhalf,3,One Contrast,0.75,0.25,4,0,0
81,162,secondhalf,4,Two Contrasts Shared,1,0.5714285714285714,7,0,0
81,162,secondhalf,4,Two Contrasts Privileged,0.75,0.75,4,0,0
81,162,secondhalf,4,One Contrast,1,0,4,0,0
81,163,firsthalf,1,Two Contrasts Shared,1,0.5,6,0,0
81,163,firsthalf,1,Two Contrasts Privileged,1,0,3,0,0
81,163,firsthalf,1,One Contrast,1,0,3,0,0
81,163,firsthalf,2,Two Contrasts Shared,0.8571428571428571,0.5714285714285714,7,0,0
81,163,firsthalf,2,Two Contrasts Privileged,1,0.3333333333333333,3,0,0
81,163,firsthalf,2,One Contrast,1,0,3,0,0
81,163,secondhalf,3,Two Contrasts Shared,0.7142857142857143,0.2857142857142857,7,0,0
81,163,secondhalf,3,Two Contrasts Privileged,1,0.25,4,0,0
81,163,secondhalf,3,One Contrast,1,0.3333333333333333,3,0,0
81,163,secondhalf,4,Two Contrasts Shared,0.75,0.375,8,0,0
81,163,secondhalf,4,Two Contrasts Privileged,1,0,4,0,0
81,163,secondhalf,4,One Contrast,0.75,0.25,4,0,0
83,166,firsthalf,1,Two Contrasts Shared,0.6666666666666666,0.3333333333333333,6,0,0
83,166,firsthalf,1,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
83,166,firsthalf,1,One Contrast,1,0,3,0,0
83,166,firsthalf,2,Two Contrasts Shared,1,0.42857142857142855,7,0,0
83,166,firsthalf,2,Two Contrasts Privileged,1,0.25,4,0,0
83,166,firsthalf,2,One Contrast,1,0.5,4,0,0
83,166,secondhalf,3,Two Contrasts Shared,0.8571428571428571,0.2857142857142857,7,0,0
83,166,secondhalf,3,Two Contrasts Privileged,0.75,0.75,4,0,0
83,166,secondhalf,3,One Contrast,1,0.25,4,0,0
83,166,secondhalf,4,Two Contrasts Shared,0.875,0.625,8,0,0
83,166,secondhalf,4,Two Contrasts Privileged,0.75,0,4,0,0
83,166,secondhalf,4,One Contrast,1,0.25,4,0,0
83,167,firsthalf,1,Two Contrasts Shared,0.7142857142857143,0.7142857142857143,7,0,0
83,167,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,0.6666666666666666,3,0,0
83,167,firsthalf,1,One Contrast,0.6666666666666666,0.6666666666666666,3,0,0
83,167,firsthalf,2,Two Contrasts Shared,0.8571428571428571,0.14285714285714285,7,0,0
83,167,firsthalf,2,Two Contrasts Privileged,1,1,3,0,0
83,167,firsthalf,2,One Contrast,0.6666666666666666,1,3,0,0
83,167,secondhalf,3,Two Contrasts Shared,0.8571428571428571,0.42857142857142855,7,0,0
83,167,secondhalf,3,Two Contrasts Privileged,0.6666666666666666,1,3,0,0
83,167,secondhalf,3,One Contrast,1,0,4,0,0
83,167,secondhalf,4,Two Contrasts Shared,0.875,0.625,8,0,0
83,167,secondhalf,4,Two Contrasts Privileged,0.75,0.5,4,0,0
83,167,secondhalf,4,One Contrast,0.75,0.75,4,0,0
84,168,firsthalf,1,Two Contrasts Shared,0.7142857142857143,0.7142857142857143,7,0,0
84,168,firsthalf,1,Two Contrasts Privileged,1,0.3333333333333333,3,0,0
84,168,firsthalf,1,One Contrast,1,0.3333333333333333,3,0,0
84,168,firsthalf,2,Two Contrasts Shared,0.8571428571428571,0.42857142857142855,7,0,0
84,168,firsthalf,2,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
84,168,firsthalf,2,One Contrast,1,0.3333333333333333,3,0,0
84,168,secondhalf,3,Two Contrasts Shared,1,0.7142857142857143,7,0,0
84,168,secondhalf,3,Two Contrasts Privileged,0,1,3,0,0
84,168,secondhalf,3,One Contrast,1,0.25,4,0,0
84,168,secondhalf,4,Two Contrasts Shared,0.875,0.5,8,0,0
84,168,secondhalf,4,Two Contrasts Privileged,1,0.25,4,0,0
84,168,secondhalf,4,One Contrast,0.75,0.75,4,0,0
84,169,firsthalf,1,Two Contrasts Shared,1,0.5714285714285714,7,0,0
84,169,firsthalf,1,Two Contrasts Privileged,1,1,3,0,0
84,169,firsthalf,1,One Contrast,1,0.6666666666666666,3,0,0
84,169,firsthalf,2,Two Contrasts Shared,0.5714285714285714,0.7142857142857143,7,0,0
84,169,firsthalf,2,Two Contrasts Privileged,1,1,3,0,0
84,169,firsthalf,2,One Contrast,0.6666666666666666,0.3333333333333333,3,0,0
84,169,secondhalf,3,Two Contrasts Shared,0.75,0.625,8,0,0
84,169,secondhalf,3,Two Contrasts Privileged,0.25,0.5,4,0,0
84,169,secondhalf,3,One Contrast,1,0.3333333333333333,3,0,0
84,169,secondhalf,4,Two Contrasts Shared,0.75,0.25,8,0,0
84,169,secondhalf,4,Two Contrasts Privileged,1,0.75,4,0,0
84,169,secondhalf,4,One Contrast,0.5,0,4,0,0
85,170,firsthalf,1,Two Contrasts Shared,1,0.6666666666666666,6,0,0
85,170,firsthalf,1,Two Contrasts Privileged,0.3333333333333333,0.3333333333333333,3,0,0
85,170,firsthalf,1,One Contrast,1,0,3,0,0
85,170,firsthalf,2,Two Contrasts Shared,0.7142857142857143,0.2857142857142857,7,0,0
85,170,firsthalf,2,Two Contrasts Privileged,0.6666666666666666,0.6666666666666666,3,0,0
85,170,firsthalf,2,One Contrast,0.6666666666666666,0.3333333333333333,3,0,0
85,170,secondhalf,3,Two Contrasts Shared,0.7142857142857143,0.8571428571428571,7,0,0
85,170,secondhalf,3,Two Contrasts Privileged,1,0.5,4,0,0
85,170,secondhalf,3,One Contrast,1,0.25,4,0,0
85,170,secondhalf,4,Two Contrasts Shared,0.75,0.625,8,0,0
85,170,secondhalf,4,Two Contrasts Privileged,0.75,0.25,4,0,0
85,170,secondhalf,4,One Contrast,1,0.25,4,0,0
85,171,firsthalf,1,Two Contrasts Shared,0.8571428571428571,0.7142857142857143,7,0,0
85,171,firsthalf,1,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
85,171,firsthalf,1,One Contrast,0.6666666666666666,0,3,0,0
85,171,firsthalf,2,Two Contrasts Shared,0.875,0.75,8,0,0
85,171,firsthalf,2,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
85,171,firsthalf,2,One Contrast,1,0.75,4,0,0
85,171,secondhalf,3,Two Contrasts Shared,0.75,0.375,8,0,0
85,171,secondhalf,3,Two Contrasts Privileged,0.5,0.5,4,0,0
85,171,secondhalf,3,One Contrast,1,1,4,0,0
85,171,secondhalf,4,Two Contrasts Shared,0.75,0.375,8,0,0
85,171,secondhalf,4,Two Contrasts Privileged,1,0.25,4,0,0
85,171,secondhalf,4,One Contrast,0.8,0.2,5,0,0
86,172,firsthalf,1,Two Contrasts Shared,0.42857142857142855,0.2857142857142857,7,0,0
86,172,firsthalf,1,Two Contrasts Privileged,1,0.5,2,0,0
86,172,firsthalf,1,One Contrast,0.3333333333333333,0.6666666666666666,3,0,0
86,172,firsthalf,2,Two Contrasts Shared,0.42857142857142855,0.2857142857142857,7,0,0
86,172,firsthalf,2,Two Contrasts Privileged,0.3333333333333333,0.6666666666666666,3,0,0
86,172,firsthalf,2,One Contrast,0.6666666666666666,0.6666666666666666,3,0,0
86,172,secondhalf,3,Two Contrasts Shared,0.2857142857142857,0.2857142857142857,7,0,0
86,172,secondhalf,3,Two Contrasts Privileged,0.3333333333333333,0.6666666666666666,3,0,0
86,172,secondhalf,3,One Contrast,0.6666666666666666,0,3,0,0
86,172,secondhalf,4,Two Contrasts Shared,0.25,0.125,8,0,0
86,172,secondhalf,4,Two Contrasts Privileged,0.25,0.75,4,0,0
86,172,secondhalf,4,One Contrast,0.5,0.5,4,0,0
86,173,firsthalf,1,Two Contrasts Shared,0.6,0.6,5,0,0
86,173,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,0.6666666666666666,3,0,0
86,173,firsthalf,1,One Contrast,1,0.3333333333333333,3,0,0
86,173,firsthalf,2,Two Contrasts Shared,0.8333333333333334,0,6,0,0
86,173,firsthalf,2,Two Contrasts Privileged,0.75,0.75,4,0,0
86,173,firsthalf,2,One Contrast,0.75,0,4,0,0
86,173,secondhalf,3,Two Contrasts Shared,0.8333333333333334,0.3333333333333333,6,0,0
86,173,secondhalf,3,Two Contrasts Privileged,0.75,0.5,4,0,0
86,173,secondhalf,3,One Contrast,1,0,4,0,0
86,173,secondhalf,4,Two Contrasts Shared,0.8571428571428571,0.42857142857142855,7,0,0
86,173,secondhalf,4,Two Contrasts Privileged,1,0.75,4,0,0
86,173,secondhalf,4,One Contrast,0.8,0.4,5,0,0
87,184,firsthalf,1,Two Contrasts Shared,0.6666666666666666,0.5,6,0,0
87,184,firsthalf,1,Two Contrasts Privileged,1,0,3,0,0
87,184,firsthalf,1,One Contrast,0.6666666666666666,0,3,0,0
87,184,firsthalf,2,Two Contrasts Shared,0.8571428571428571,0.5714285714285714,7,0,0
87,184,firsthalf,2,Two Contrasts Privileged,0.5,0.25,4,0,0
87,184,firsthalf,2,One Contrast,0.75,0.25,4,0,0
87,184,secondhalf,3,Two Contrasts Shared,0.7142857142857143,0.42857142857142855,7,0,0
87,184,secondhalf,3,Two Contrasts Privileged,0.75,0,4,0,0
87,184,secondhalf,3,One Contrast,1,0.5,4,0,0
87,184,secondhalf,4,Two Contrasts Shared,0.8571428571428571,0.5714285714285714,7,0,0
87,184,secondhalf,4,Two Contrasts Privileged,0.75,0.25,4,0,0
87,184,secondhalf,4,One Contrast,0.8,0,5,0,0
87,185,firsthalf,1,Two Contrasts Shared,0.6666666666666666,0.6666666666666666,6,0,0
87,185,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,0.6666666666666666,3,0,0
87,185,firsthalf,1,One Contrast,0,0.3333333333333333,3,0,0
87,185,firsthalf,2,Two Contrasts Shared,0.5714285714285714,0.5714285714285714,7,0,0
87,185,firsthalf,2,Two Contrasts Privileged,1,0,3,0,0
87,185,firsthalf,2,One Contrast,0.6666666666666666,0.6666666666666666,3,0,0
87,185,secondhalf,3,Two Contrasts Shared,1,0.2857142857142857,7,0,0
87,185,secondhalf,3,Two Contrasts Privileged,1,0.5,4,0,0
87,185,secondhalf,3,One Contrast,0.75,0.25,4,0,0
87,185,secondhalf,4,Two Contrasts Shared,0.875,0.5,8,0,0
87,185,secondhalf,4,Two Contrasts Privileged,1,1,4,0,0
87,185,secondhalf,4,One Contrast,0.75,0.25,4,0,0
88,176,firsthalf,1,Two Contrasts Shared,0.8333333333333334,0.3333333333333333,6,0,0
88,176,firsthalf,1,Two Contrasts Privileged,1,0.3333333333333333,3,0,0
88,176,firsthalf,1,One Contrast,1,0,3,0,0
88,176,firsthalf,2,Two Contrasts Shared,0.8333333333333334,0.3333333333333333,6,0,0
88,176,firsthalf,2,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
88,176,firsthalf,2,One Contrast,0.6666666666666666,0,3,0,0
88,176,secondhalf,3,Two Contrasts Shared,0.6666666666666666,0.16666666666666666,6,0,0
88,176,secondhalf,3,Two Contrasts Privileged,1,0.3333333333333333,3,0,0
88,176,secondhalf,3,One Contrast,0.6666666666666666,0,3,0,0
88,176,secondhalf,4,Two Contrasts Shared,0.5714285714285714,0.5714285714285714,7,0,0
88,176,secondhalf,4,Two Contrasts Privileged,1,0.25,4,0,0
88,176,secondhalf,4,One Contrast,0.5,0.25,4,0,0
88,177,firsthalf,1,Two Contrasts Shared,0.8333333333333334,0.3333333333333333,6,0,0
88,177,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,1,3,0,0
88,177,firsthalf,1,One Contrast,1,0.5,2,0,0
88,177,firsthalf,2,Two Contrasts Shared,0.6666666666666666,0.5,6,0,0
88,177,firsthalf,2,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
88,177,firsthalf,2,One Contrast,1,0,2,0,0
88,177,secondhalf,3,Two Contrasts Shared,0.5714285714285714,0.42857142857142855,7,0,0
88,177,secondhalf,3,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
88,177,secondhalf,3,One Contrast,1,0.5,2,0,0
88,177,secondhalf,4,Two Contrasts Shared,0.8571428571428571,0.42857142857142855,7,0,0
88,177,secondhalf,4,Two Contrasts Privileged,0.5,0.5,4,0,0
88,177,secondhalf,4,One Contrast,0.6666666666666666,0.3333333333333333,3,0,0
89,178,firsthalf,1,Two Contrasts Shared,0.6666666666666666,0.6666666666666666,6,0,0
89,178,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,0.6666666666666666,3,0,0
89,178,firsthalf,1,One Contrast,1,0,3,0,0
89,178,firsthalf,2,Two Contrasts Shared,1,0.3333333333333333,6,0,0
89,178,firsthalf,2,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
89,178,firsthalf,2,One Contrast,1,0,4,0,0
89,178,secondhalf,3,Two Contrasts Shared,0.5714285714285714,0.42857142857142855,7,0,0
89,178,secondhalf,3,Two Contrasts Privileged,1,0,3,0,0
89,178,secondhalf,3,One Contrast,1,0,4,0,0
89,178,secondhalf,4,Two Contrasts Shared,0.5714285714285714,0.5714285714285714,7,0,0
89,178,secondhalf,4,Two Contrasts Privileged,0.75,0.25,4,0,0
89,178,secondhalf,4,One Contrast,0.75,0.25,4,0,0
89,179,firsthalf,1,Two Contrasts Shared,1,0.25,4,0,0
89,179,firsthalf,1,Two Contrasts Privileged,1,0.5,2,0,0
89,179,firsthalf,1,One Contrast,1,0.6666666666666666,3,0,0
89,179,firsthalf,2,Two Contrasts Shared,0.75,0.25,4,0,0
89,179,firsthalf,2,Two Contrasts Privileged,1,1,2,0,0
89,179,firsthalf,2,One Contrast,1,0.3333333333333333,3,0,0
89,179,secondhalf,3,Two Contrasts Shared,1,0.5,4,0,0
89,179,secondhalf,3,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
89,179,secondhalf,3,One Contrast,1,0,4,0,0
89,179,secondhalf,4,Two Contrasts Shared,1,0.4,5,0,0
89,179,secondhalf,4,Two Contrasts Privileged,1,0.3333333333333333,3,0,0
89,179,secondhalf,4,One Contrast,1,0.25,4,0,0
90,180,firsthalf,1,Two Contrasts Shared,0.6666666666666666,0.6666666666666666,6,0,0
90,180,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,1,3,0,0
90,180,firsthalf,1,One Contrast,1,0.3333333333333333,3,0,0
90,180,firsthalf,2,Two Contrasts Shared,0.8333333333333334,0.8333333333333334,6,0,0
90,180,firsthalf,2,Two Contrasts Privileged,1,0.5,4,0,0
90,180,firsthalf,2,One Contrast,1,0,3,0,0
90,180,secondhalf,3,Two Contrasts Shared,0.7142857142857143,0.42857142857142855,7,0,0
90,180,secondhalf,3,Two Contrasts Privileged,0.75,0.75,4,0,0
90,180,secondhalf,3,One Contrast,0.75,0.25,4,0,0
90,180,secondhalf,4,Two Contrasts Shared,0.8571428571428571,0.2857142857142857,7,0,0
90,180,secondhalf,4,Two Contrasts Privileged,0.75,0.5,4,0,0
90,180,secondhalf,4,One Contrast,1,0,4,0,0
90,181,firsthalf,1,Two Contrasts Shared,1,0.7142857142857143,7,0,0
90,181,firsthalf,1,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
90,181,firsthalf,1,One Contrast,1,0.5,2,0,0
90,181,firsthalf,2,Two Contrasts Shared,0.8571428571428571,0.14285714285714285,7,0,0
90,181,firsthalf,2,Two Contrasts Privileged,1,0,3,0,0
90,181,firsthalf,2,One Contrast,0.3333333333333333,0.6666666666666666,3,0,0
90,181,secondhalf,3,Two Contrasts Shared,0.625,0.375,8,0,0
90,181,secondhalf,3,Two Contrasts Privileged,0.75,0.5,4,0,0
90,181,secondhalf,3,One Contrast,0.6666666666666666,0,3,0,0
90,181,secondhalf,4,Two Contrasts Shared,0.875,0.5,8,0,0
90,181,secondhalf,4,Two Contrasts Privileged,0.25,0.25,4,0,0
90,181,secondhalf,4,One Contrast,0.5,0,4,0,0
